SYEAR,SMTH,LF_STAT,NAICS_5,_COUNT_
,,Employed,03353,48000
,,Employed,03359,128250
,,Employed,03361,48000
,,Employed,03362,54500
,,Employed,03363,34750
,,Employed,03364,147500
,,Employed,03365,0
,,Employed,03366,157250
,,Employed,03369,22250
,,Employed,03371,275500
,,Employed,03372,16750
,,Employed,03379,13500
,,Employed,03391,77000
,,Employed,03399,371500
,,Employed,04111,46750
,,Employed,04121,59000
,,Employed,04131,415250
,,Employed,04132,122750
,,Employed,04133,21000
,,Employed,04134,3750
,,Employed,04141,74000
,,Employed,04142,23500
,,Employed,04143,29000
,,Employed,04144,85750
,,Employed,04145,118000
,,Employed,04151,135250
,,Employed,04152,88250
,,Employed,04153,1250
,,Employed,04161,265000
,,Employed,04162,47000
,,Employed,04163,338500
,,Employed,04171,45250
,,Employed,04172,329500
,,Employed,04173,172000
,,Employed,04179,299000
,,Employed,04181,151500
,,Employed,04182,43500
,,Employed,04183,72750
,,Employed,04184,53500
,,Employed,04189,256250
,,Employed,04411,824750
,,Employed,04412,156000
,,Employed,04413,302000
,,Employed,04421,274250
,,Employed,04422,129500
,,Employed,04431,431000
,,Employed,04441,722500
,,Employed,04442,87250
,,Employed,04451,2443500
,,Employed,04452,279250
,,Employed,04453,283500
,,Employed,04461,1172250
,,Employed,04471,175000
,,Employed,04481,1040250
,,Employed,04482,68500
,,Employed,04483,121250
,,Employed,04511,521500
,,Employed,04513,89000
,,Employed,04521,423250
,,Employed,04529,662250
,,Employed,04531,64000
,,Employed,04532,197000
,,Employed,04533,166000
,,Employed,04539,721500
,,Employed,04541,506250
,,Employed,04542,6250
,,Employed,04543,114500
,,Employed,04811,322750
,,Employed,04812,71750
,,Employed,04821,200750
,,Employed,04831,238000
,,Employed,04832,15000
,,Employed,04841,832500
,,Employed,04842,364250
,,Employed,04851,404250
,,Employed,04852,5250
,,Employed,04853,281250
,,Employed,04854,35750
,,Employed,04855,25000
,,Employed,04859,19250
,,Employed,04861,20000
,,Employed,04862,7250
,,Employed,04869,2250
,,Employed,04871,1500
,,Employed,04872,31250
,,Employed,04879,6250
,,Employed,04881,297500
,,Employed,04882,15000
,,Employed,04883,296250
,,Employed,04884,195250
,,Employed,04885,225750
,,Employed,04889,1000
,,Employed,04911,353500
,,Employed,04921,302750
,,Employed,04922,247750
,,Employed,04931,345750
,,Employed,05111,167500
,,Employed,05112,304250
,,Employed,05121,982500
,,Employed,05122,41250
,,Employed,05151,103500
,,Employed,05152,5750
,,Employed,05173,598500
,,Employed,05174,7500
,,Employed,05179,29750
,,Employed,05182,80250
,,Employed,05191,175500
,,Employed,05221,1374000
,,Employed,05222,78500
,,Employed,05223,198250
,,Employed,05231,134500
,,Employed,05232,5500
,,Employed,05239,709250
,,Employed,05241,845250
,,Employed,05242,624750
,,Employed,05261,7250
,,Employed,05269,4000
,,Employed,05311,523250
,,Employed,05312,873500
,,Employed,05313,377750
,,Employed,05321,106500
,,Employed,05322,37250
,,Employed,05323,3000
,,Employed,05324,147250
,,Employed,05331,1500
,,Employed,05411,1083250
,,Employed,05412,1137250
,,Employed,05413,1751500
,,Employed,05414,419000
,,Employed,05415,3187750
,,Employed,05416,880750
,,Employed,05417,349500
,,Employed,05418,481000
,,Employed,05419,491750
,,Employed,05611,500
,,Employed,05613,180250
,,Employed,05614,269500
,,Employed,05615,287250
,,Employed,05616,468500
,,Employed,05617,1699500
,,Employed,05619,135500
,,Employed,05621,150000
,,Employed,05622,77750
,,Employed,05629,45250
,,Employed,06111,3785500
,,Employed,06112,566750
,,Employed,06113,1709750
,,Employed,06114,23500
,,Employed,06115,59500
,,Employed,06116,1033500
,,Employed,06117,83750
,,Employed,06211,939500
,,Employed,06212,729000
,,Employed,06213,965000
,,Employed,06214,354500
,,Employed,06215,158750
,,Employed,06216,210500
,,Employed,06219,183000
,,Employed,06220,4968250
,,Employed,06230,1846750
,,Employed,06241,1695000
,,Employed,06242,87250
,,Employed,06243,102500
,,Employed,06244,881250
,,Employed,07111,147750
,,Employed,07112,86250
,,Employed,07113,49250
,,Employed,07114,28750
,,Employed,07115,440250
,,Employed,07121,163750
,,Employed,07131,7000
,,Employed,07132,310500
,,Employed,07139,1186500
,,Employed,07211,991750
,,Employed,07212,76750
,,Employed,07213,16500
,,Employed,07223,308750
,,Employed,07224,141500
,,Employed,07225,5127250
,,Employed,08111,750250
,,Employed,08112,65750
,,Employed,08113,355000
,,Employed,08114,183250
,,Employed,08121,927250
,,Employed,08122,50000
,,Employed,08123,83000
,,Employed,08129,189500
,,Employed,08131,358750
,,Employed,08132,112500
,,Employed,08133,71000
,,Employed,08134,215000
,,Employed,08139,249000
,,Employed,08141,235250
,,Employed,09110,1639750
,,Employed,09111,132750
,,Employed,09120,1442500
,,Employed,09130,1687500
,,Employed,09141,108000
,,Employed,09191,1250
,,Unemployed,,3318250
,,Unemployed,01100,6250
,,Unemployed,01111,2500
,,Unemployed,01112,3750
,,Unemployed,01113,18500
,,Unemployed,01114,16750
,,Unemployed,01119,3750
,,Unemployed,01121,2750
,,Unemployed,01123,1750
,,Unemployed,01124,0
,,Unemployed,01125,4000
,,Unemployed,01129,4500
,,Unemployed,01131,750
,,Unemployed,01132,750
,,Unemployed,01133,27500
,,Unemployed,01141,6500
,,Unemployed,01151,8250
,,Unemployed,01152,0
,,Unemployed,01153,23250
,,Unemployed,02100,8750
,,Unemployed,02111,9500
,,Unemployed,02121,1000
,,Unemployed,02122,5500
,,Unemployed,02123,2750
,,Unemployed,02131,8750
,,Unemployed,02211,8000
,,Unemployed,02212,750
,,Unemployed,02213,2750
,,Unemployed,02361,93250
,,Unemployed,02362,18000
,,Unemployed,02371,20000
,,Unemployed,02372,2250
,,Unemployed,02373,39250
,,Unemployed,02379,6250
,,Unemployed,02381,39250
,,Unemployed,02382,80500
,,Unemployed,02383,36750
,,Unemployed,02389,39000
,,Unemployed,03111,1000
,,Unemployed,03112,750
,,Unemployed,03113,4500
,,Unemployed,03114,1250
,,Unemployed,03115,1000
,,Unemployed,03116,9250
,,Unemployed,03117,7500
,,Unemployed,03118,8000
,,Unemployed,03119,5750
,,Unemployed,03121,19500
,,Unemployed,03122,750
,,Unemployed,03123,9500
,,Unemployed,03132,0
,,Unemployed,03133,0
,,Unemployed,03141,0
,,Unemployed,03149,2000
,,Unemployed,03151,500
,,Unemployed,03152,9000
,,Unemployed,03159,0
,,Unemployed,03161,0
,,Unemployed,03162,0
,,Unemployed,03169,0
,,Unemployed,03211,21250
,,Unemployed,03212,0
,,Unemployed,03219,5750
,,Unemployed,03221,5500
,,Unemployed,03222,2500
,,Unemployed,03231,2750
,,Unemployed,03241,0
,,Unemployed,03251,2750
,,Unemployed,03252,0
,,Unemployed,03253,0
,,Unemployed,03254,5750
,,Unemployed,03255,1250
,,Unemployed,03256,5000
,,Unemployed,03259,0
,,Unemployed,03261,3750
,,Unemployed,03262,0
,,Unemployed,03271,750
,,Unemployed,03272,1500
,,Unemployed,03273,3000
,,Unemployed,03274,0
,,Unemployed,03279,500
,,Unemployed,03311,0
,,Unemployed,03312,500
,,Unemployed,03313,1500
,,Unemployed,03314,0
,,Unemployed,03315,250
,,Unemployed,03321,1000
,,Unemployed,03322,0
,,Unemployed,03323,10250
,,Unemployed,03324,750
,,Unemployed,03325,0
,,Unemployed,03326,0
,,Unemployed,03327,1750
,,Unemployed,03328,1000
,,Unemployed,03329,1250
,,Unemployed,03331,4250
,,Unemployed,03332,9250
,,Unemployed,03333,1750
,,Unemployed,03334,2000
,,Unemployed,03335,0
,,Unemployed,03336,750
,,Unemployed,03339,2000
,,Unemployed,03341,0
,,Unemployed,03342,0
,,Unemployed,03343,500
,,Unemployed,03344,1750
,,Unemployed,03345,0
,,Unemployed,03346,0
,,Unemployed,03351,750
,,Unemployed,03352,0
,,Unemployed,03353,4500
,,Unemployed,03359,4500
,,Unemployed,03361,0
,,Unemployed,03362,3750
,,Unemployed,03363,3250
,,Unemployed,03364,5500
,,Unemployed,03365,0
,,Unemployed,03366,18000
,,Unemployed,03369,0
,,Unemployed,03371,6500
,,Unemployed,03372,0
,,Unemployed,03379,2250
,,Unemployed,03391,4750
,,Unemployed,03399,14000
,,Unemployed,04111,1000
,,Unemployed,04121,2750
,,Unemployed,04131,15750
,,Unemployed,04132,1250
,,Unemployed,04133,500
,,Unemployed,04134,0
,,Unemployed,04141,3250
,,Unemployed,04142,8500
,,Unemployed,04143,0
,,Unemployed,04144,500
,,Unemployed,04145,1500
,,Unemployed,04151,0
,,Unemployed,04152,4750
,,Unemployed,04153,0
,,Unemployed,04161,6750
,,Unemployed,04162,0
,,Unemployed,04163,4750
,,Unemployed,04171,1500
,,Unemployed,04172,4500
,,Unemployed,04173,6000
,,Unemployed,04179,9500
,,Unemployed,04181,3000
,,Unemployed,04182,2500
,,Unemployed,04183,0
,,Unemployed,04184,500
,,Unemployed,04189,8500
,,Unemployed,04411,21250
,,Unemployed,04412,2750
,,Unemployed,04413,6250
,,Unemployed,04421,12250
,,Unemployed,04422,5250
,,Unemployed,04431,14000
,,Unemployed,04441,18750
,,Unemployed,04442,1000
,,Unemployed,04451,88000
,,Unemployed,04452,13750
,,Unemployed,04453,9250
,,Unemployed,04461,37250
,,Unemployed,04471,1000
,,Unemployed,04481,77500
,,Unemployed,04482,7000
,,Unemployed,04483,4500
,,Unemployed,04511,10750
,,Unemployed,04513,3250
,,Unemployed,04521,26750
,,Unemployed,04529,23750
,,Unemployed,04531,4750
,,Unemployed,04532,5000
,,Unemployed,04533,8500
,,Unemployed,04539,28250
,,Unemployed,04541,19000
,,Unemployed,04542,0
,,Unemployed,04543,1500
,,Unemployed,04811,16750
,,Unemployed,04812,1250
,,Unemployed,04821,8000
,,Unemployed,04831,4500
,,Unemployed,04832,500
,,Unemployed,04841,23250
,,Unemployed,04842,19750
,,Unemployed,04851,1500
,,Unemployed,04852,0
,,Unemployed,04853,5500
,,Unemployed,04854,2750
,,Unemployed,04855,250
,,Unemployed,04859,1000
,,Unemployed,04861,1750
,,Unemployed,04862,0
,,Unemployed,04869,0
,,Unemployed,04871,1000
,,Unemployed,04872,2000
,,Unemployed,04879,0
,,Unemployed,04881,7250
,,Unemployed,04882,0
,,Unemployed,04883,11500
,,Unemployed,04884,8000
,,Unemployed,04885,4500
,,Unemployed,04889,250
,,Unemployed,04911,3250
,,Unemployed,04921,10500
,,Unemployed,04922,9500
,,Unemployed,04931,8500
,,Unemployed,05111,8500
,,Unemployed,05112,12000
,,Unemployed,05121,130250
,,Unemployed,05122,3250
,,Unemployed,05151,5250
,,Unemployed,05152,250
,,Unemployed,05173,16000
,,Unemployed,05174,0
,,Unemployed,05179,1250
,,Unemployed,05182,0
,,Unemployed,05191,3000
,,Unemployed,05221,28250
,,Unemployed,05222,1000
,,Unemployed,05223,2250
,,Unemployed,05231,4250
,,Unemployed,05232,0
,,Unemployed,05239,9500
,,Unemployed,05241,5000
,,Unemployed,05242,6500
,,Unemployed,05261,0
,,Unemployed,05269,0
,,Unemployed,05311,12250
,,Unemployed,05312,5000
,,Unemployed,05313,5750
,,Unemployed,05321,250
,,Unemployed,05322,1500
,,Unemployed,05323,0
,,Unemployed,05324,1750
,,Unemployed,05331,0
,,Unemployed,05411,28500
,,Unemployed,05412,29000
,,Unemployed,05413,43000
,,Unemployed,05414,11500
,,Unemployed,05415,91250
,,Unemployed,05416,20250
,,Unemployed,05417,10000
,,Unemployed,05418,18000
,,Unemployed,05419,18000
,,Unemployed,05611,0
,,Unemployed,05613,23750
,,Unemployed,05614,8000
,,Unemployed,05615,10000
,,Unemployed,05616,22250
,,Unemployed,05617,90250
,,Unemployed,05619,5500
,,Unemployed,05621,13250
,,Unemployed,05622,5500
,,Unemployed,05629,500
,,Unemployed,06111,144250
,,Unemployed,06112,14000
,,Unemployed,06113,52500
,,Unemployed,06114,750
,,Unemployed,06115,1750
,,Unemployed,06116,23750
,,Unemployed,06117,4250
,,Unemployed,06211,11250
,,Unemployed,06212,16250
,,Unemployed,06213,8000
,,Unemployed,06214,3250
,,Unemployed,06215,6500
,,Unemployed,06216,2250
,,Unemployed,06219,2500
,,Unemployed,06220,58750
,,Unemployed,06230,36000
,,Unemployed,06241,23250
,,Unemployed,06242,2750
,,Unemployed,06243,500
,,Unemployed,06244,33250
,,Unemployed,07111,4250
,,Unemployed,07112,2500
,,Unemployed,07113,8250
,,Unemployed,07114,5250
,,Unemployed,07115,7250
,,Unemployed,07121,5500
,,Unemployed,07131,4250
,,Unemployed,07132,14250
,,Unemployed,07139,84000
,,Unemployed,07211,52250
,,Unemployed,07212,5750
,,Unemployed,07213,0
,,Unemployed,07223,19000
,,Unemployed,07224,10000
,,Unemployed,07225,275000
,,Unemployed,08111,20000
,,Unemployed,08112,3250
,,Unemployed,08113,14750
,,Unemployed,08114,6000
,,Unemployed,08121,15000
,,Unemployed,08122,750
,,Unemployed,08123,2000
,,Unemployed,08129,7000
,,Unemployed,08131,5250
,,Unemployed,08132,1250
,,Unemployed,08133,2000
,,Unemployed,08134,5250
,,Unemployed,08139,6500
,,Unemployed,08141,9000
,,Unemployed,09110,18250
,,Unemployed,09111,3000
,,Unemployed,09120,20500
,,Unemployed,09130,18500
,,Unemployed,09141,9500
,,Unemployed,09191,0
,,Unknown,,6655750
,,Unknown,01100,11000
,,Unknown,01111,1250
,,Unknown,01112,8500
,,Unknown,01113,41500
,,Unknown,01114,40000
,,Unknown,01119,3000
,,Unknown,01121,2750
,,Unknown,01123,2500
,,Unknown,01124,0
,,Unknown,01125,1250
,,Unknown,01129,9750
,,Unknown,01131,0
,,Unknown,01132,5250
,,Unknown,01133,33250
,,Unknown,01141,3500
,,Unknown,01151,500
,,Unknown,01152,2000
,,Unknown,01153,40750
,,Unknown,02100,5250
,,Unknown,02111,8250
,,Unknown,02121,3000
,,Unknown,02122,4000
,,Unknown,02123,2750
,,Unknown,02131,21250
,,Unknown,02211,15500
,,Unknown,02212,3000
,,Unknown,02213,4500
,,Unknown,02361,154000
,,Unknown,02362,17250
,,Unknown,02371,13500
,,Unknown,02372,5250
,,Unknown,02373,25000
,,Unknown,02379,6750
,,Unknown,02381,61000
,,Unknown,02382,103500
,,Unknown,02383,93250
,,Unknown,02389,36500
,,Unknown,03111,2250
,,Unknown,03112,0
,,Unknown,03113,4250
,,Unknown,03114,3250
,,Unknown,03115,2750
,,Unknown,03116,15750
,,Unknown,03117,6500
,,Unknown,03118,20250
,,Unknown,03119,18750
,,Unknown,03121,30750
,,Unknown,03122,0
,,Unknown,03123,500
,,Unknown,03132,6500
,,Unknown,03133,0
,,Unknown,03141,0
,,Unknown,03149,3750
,,Unknown,03151,0
,,Unknown,03152,7500
,,Unknown,03159,0
,,Unknown,03161,0
,,Unknown,03162,0
,,Unknown,03169,0
,,Unknown,03211,38500
,,Unknown,03212,3500
,,Unknown,03219,17250
,,Unknown,03221,48750
,,Unknown,03222,1000
,,Unknown,03231,9250
,,Unknown,03241,750
,,Unknown,03251,250
,,Unknown,03252,250
,,Unknown,03253,500
,,Unknown,03254,8000
,,Unknown,03255,500
,,Unknown,03256,10750
,,Unknown,03259,0
,,Unknown,03261,16250
,,Unknown,03262,0
,,Unknown,03271,0
,,Unknown,03272,750
,,Unknown,03273,3250
,,Unknown,03274,1000
,,Unknown,03279,3000
,,Unknown,03311,500
,,Unknown,03312,2750
,,Unknown,03313,3250
,,Unknown,03314,750
,,Unknown,03315,1000
,,Unknown,03321,2750
,,Unknown,03322,500
,,Unknown,03323,10000
,,Unknown,03324,250
,,Unknown,03325,0
,,Unknown,03326,250
,,Unknown,03327,11250
,,Unknown,03328,1000
,,Unknown,03329,2250
,,Unknown,03331,3500
,,Unknown,03332,2000
,,Unknown,03333,250
,,Unknown,03334,1000
,,Unknown,03335,500
,,Unknown,03336,500
,,Unknown,03339,1000
,,Unknown,03341,0
,,Unknown,03342,10250
,,Unknown,03343,500
,,Unknown,03344,1000
,,Unknown,03345,2250
,,Unknown,03346,0
,,Unknown,03351,0
,,Unknown,03352,0
,,Unknown,03353,250
,,Unknown,03359,7500
,,Unknown,03361,1000
,,Unknown,03362,1250
,,Unknown,03363,1000
,,Unknown,03364,1750
,,Unknown,03365,750
,,Unknown,03366,8750
,,Unknown,03369,0
,,Unknown,03371,13500
,,Unknown,03372,2500
,,Unknown,03379,6750
,,Unknown,03391,1500
,,Unknown,03399,20750
,,Unknown,04111,500
,,Unknown,04121,1750
,,Unknown,04131,23500
,,Unknown,04132,3750
,,Unknown,04133,0
,,Unknown,04134,0
,,Unknown,04141,250
,,Unknown,04142,250
,,Unknown,04143,2250
,,Unknown,04144,8250
,,Unknown,04145,4000
,,Unknown,04151,0
,,Unknown,04152,3500
,,Unknown,04153,0
,,Unknown,04161,9500
,,Unknown,04162,250
,,Unknown,04163,15750
,,Unknown,04171,750
,,Unknown,04172,5000
,,Unknown,04173,5750
,,Unknown,04179,5000
,,Unknown,04181,5750
,,Unknown,04182,6750
,,Unknown,04183,5750
,,Unknown,04184,6750
,,Unknown,04189,19500
,,Unknown,04411,37500
,,Unknown,04412,8500
,,Unknown,04413,14000
,,Unknown,04421,5000
,,Unknown,04422,10750
,,Unknown,04431,12000
,,Unknown,04441,31500
,,Unknown,04442,3250
,,Unknown,04451,236000
,,Unknown,04452,36000
,,Unknown,04453,19500
,,Unknown,04461,82250
,,Unknown,04471,15000
,,Unknown,04481,153000
,,Unknown,04482,14250
,,Unknown,04483,9250
,,Unknown,04511,34250
,,Unknown,04513,15250
,,Unknown,04521,46250
,,Unknown,04529,44250
,,Unknown,04531,3500
,,Unknown,04532,10750
,,Unknown,04533,33000
,,Unknown,04539,54000
,,Unknown,04541,18250
,,Unknown,04542,0
,,Unknown,04543,10000
,,Unknown,04811,27750
,,Unknown,04812,3750
,,Unknown,04821,17750
,,Unknown,04831,12250
,,Unknown,04832,0
,,Unknown,04841,35250
,,Unknown,04842,31750
,,Unknown,04851,16000
,,Unknown,04852,0
,,Unknown,04853,6500
,,Unknown,04854,1250
,,Unknown,04855,4500
,,Unknown,04859,1000
,,Unknown,04861,750
,,Unknown,04862,0
,,Unknown,04869,500
,,Unknown,04871,1750
,,Unknown,04872,2000
,,Unknown,04879,2500
,,Unknown,04881,15750
,,Unknown,04882,0
,,Unknown,04883,14750
,,Unknown,04884,10250
,,Unknown,04885,5750
,,Unknown,04889,0
,,Unknown,04911,17500
,,Unknown,04921,18750
,,Unknown,04922,33000
,,Unknown,04931,11750
,,Unknown,05111,10750
,,Unknown,05112,1000
,,Unknown,05121,84750
,,Unknown,05122,3750
,,Unknown,05151,2500
,,Unknown,05152,0
,,Unknown,05173,34250
,,Unknown,05174,0
,,Unknown,05179,250
,,Unknown,05182,1000
,,Unknown,05191,8500
,,Unknown,05221,46250
,,Unknown,05222,5750
,,Unknown,05223,3750
,,Unknown,05231,7500
,,Unknown,05232,0
,,Unknown,05239,32500
,,Unknown,05241,25750
,,Unknown,05242,16000
,,Unknown,05261,0
,,Unknown,05269,0
,,Unknown,05311,26750
,,Unknown,05312,29000
,,Unknown,05313,12250
,,Unknown,05321,8750
,,Unknown,05322,5500
,,Unknown,05323,500
,,Unknown,05324,1250
,,Unknown,05331,0
,,Unknown,05411,46250
,,Unknown,05412,73000
,,Unknown,05413,99000
,,Unknown,05414,17500
,,Unknown,05415,111750
,,Unknown,05416,57500
,,Unknown,05417,21750
,,Unknown,05418,16500
,,Unknown,05419,26750
,,Unknown,05611,0
,,Unknown,05613,22500
,,Unknown,05614,22000
,,Unknown,05615,21500
