SYEAR,SMTH,FTPT,NAICS_5,_COUNT_
,12,Part-time,03323,500
,12,Part-time,03324,0
,12,Part-time,03325,0
,12,Part-time,03326,0
,12,Part-time,03327,0
,12,Part-time,03328,0
,12,Part-time,03329,0
,12,Part-time,03331,250
,12,Part-time,03332,750
,12,Part-time,03333,250
,12,Part-time,03334,1500
,12,Part-time,03335,0
,12,Part-time,03336,0
,12,Part-time,03339,0
,12,Part-time,03341,250
,12,Part-time,03342,0
,12,Part-time,03343,0
,12,Part-time,03344,500
,12,Part-time,03345,0
,12,Part-time,03346,0
,12,Part-time,03351,750
,12,Part-time,03352,0
,12,Part-time,03353,0
,12,Part-time,03359,1000
,12,Part-time,03361,0
,12,Part-time,03362,0
,12,Part-time,03363,0
,12,Part-time,03364,500
,12,Part-time,03366,0
,12,Part-time,03369,0
,12,Part-time,03371,1000
,12,Part-time,03372,0
,12,Part-time,03379,0
,12,Part-time,03391,250
,12,Part-time,03399,1250
,12,Part-time,04111,250
,12,Part-time,04121,500
,12,Part-time,04131,2250
,12,Part-time,04132,250
,12,Part-time,04133,0
,12,Part-time,04134,0
,12,Part-time,04141,0
,12,Part-time,04142,0
,12,Part-time,04143,0
,12,Part-time,04144,250
,12,Part-time,04145,250
,12,Part-time,04151,2250
,12,Part-time,04152,0
,12,Part-time,04153,0
,12,Part-time,04161,3250
,12,Part-time,04162,0
,12,Part-time,04163,2250
,12,Part-time,04171,0
,12,Part-time,04172,1750
,12,Part-time,04173,3250
,12,Part-time,04179,1000
,12,Part-time,04181,250
,12,Part-time,04182,250
,12,Part-time,04183,250
,12,Part-time,04184,0
,12,Part-time,04189,2250
,12,Part-time,04411,2750
,12,Part-time,04412,1250
,12,Part-time,04413,1000
,12,Part-time,04421,3250
,12,Part-time,04422,2750
,12,Part-time,04431,7000
,12,Part-time,04441,14250
,12,Part-time,04442,1250
,12,Part-time,04451,58250
,12,Part-time,04452,4250
,12,Part-time,04453,6000
,12,Part-time,04461,24250
,12,Part-time,04471,4500
,12,Part-time,04481,39000
,12,Part-time,04482,3500
,12,Part-time,04483,3000
,12,Part-time,04511,20750
,12,Part-time,04513,3000
,12,Part-time,04521,4750
,12,Part-time,04529,9500
,12,Part-time,04531,1500
,12,Part-time,04532,4000
,12,Part-time,04533,4750
,12,Part-time,04539,11750
,12,Part-time,04541,9500
,12,Part-time,04542,0
,12,Part-time,04543,2000
,12,Part-time,04811,4500
,12,Part-time,04812,0
,12,Part-time,04821,0
,12,Part-time,04831,0
,12,Part-time,04832,0
,12,Part-time,04841,1750
,12,Part-time,04842,750
,12,Part-time,04851,500
,12,Part-time,04852,0
,12,Part-time,04853,5250
,12,Part-time,04854,500
,12,Part-time,04855,0
,12,Part-time,04859,0
,12,Part-time,04861,0
,12,Part-time,04862,0
,12,Part-time,04869,0
,12,Part-time,04871,500
,12,Part-time,04872,0
,12,Part-time,04879,0
,12,Part-time,04881,1500
,12,Part-time,04882,0
,12,Part-time,04883,4000
,12,Part-time,04884,500
,12,Part-time,04885,500
,12,Part-time,04889,0
,12,Part-time,04911,1000
,12,Part-time,04921,5000
,12,Part-time,04922,8250
,12,Part-time,04931,3000
,12,Part-time,05111,3500
,12,Part-time,05112,0
,12,Part-time,05121,6000
,12,Part-time,05122,250
,12,Part-time,05151,250
,12,Part-time,05152,0
,12,Part-time,05173,1250
,12,Part-time,05174,0
,12,Part-time,05179,250
,12,Part-time,05182,250
,12,Part-time,05191,4500
,12,Part-time,05221,6250
,12,Part-time,05222,0
,12,Part-time,05223,1000
,12,Part-time,05231,1500
,12,Part-time,05232,0
,12,Part-time,05239,4500
,12,Part-time,05241,2250
,12,Part-time,05242,3000
,12,Part-time,05261,0
,12,Part-time,05269,250
,12,Part-time,05311,13000
,12,Part-time,05312,12250
,12,Part-time,05313,3250
,12,Part-time,05321,1250
,12,Part-time,05322,250
,12,Part-time,05323,250
,12,Part-time,05324,1000
,12,Part-time,05331,0
,12,Part-time,05411,8750
,12,Part-time,05412,12250
,12,Part-time,05413,5500
,12,Part-time,05414,8000
,12,Part-time,05415,10500
,12,Part-time,05416,13000
,12,Part-time,05417,1500
,12,Part-time,05418,4500
,12,Part-time,05419,9500
,12,Part-time,05611,0
,12,Part-time,05613,2250
,12,Part-time,05614,5500
,12,Part-time,05615,3000
,12,Part-time,05616,4750
,12,Part-time,05617,36250
,12,Part-time,05619,1750
,12,Part-time,05621,500
,12,Part-time,05622,0
,12,Part-time,05629,0
,12,Part-time,06111,52750
,12,Part-time,06112,7750
,12,Part-time,06113,23750
,12,Part-time,06114,0
,12,Part-time,06115,500
,12,Part-time,06116,33500
,12,Part-time,06117,4000
,12,Part-time,06211,13250
,12,Part-time,06212,12250
,12,Part-time,06213,18000
,12,Part-time,06214,5500
,12,Part-time,06215,1500
,12,Part-time,06216,9750
,12,Part-time,06219,1250
,12,Part-time,06220,44500
,12,Part-time,06230,20000
,12,Part-time,06241,34750
,12,Part-time,06242,250
,12,Part-time,06243,1250
,12,Part-time,06244,7750
,12,Part-time,07111,4500
,12,Part-time,07112,2250
,12,Part-time,07113,750
,12,Part-time,07114,0
,12,Part-time,07115,12250
,12,Part-time,07121,4500
,12,Part-time,07131,0
,12,Part-time,07132,3250
,12,Part-time,07139,35000
,12,Part-time,07211,9250
,12,Part-time,07212,750
,12,Part-time,07213,1250
,12,Part-time,07223,4500
,12,Part-time,07224,3500
,12,Part-time,07225,143250
,12,Part-time,08111,6250
,12,Part-time,08112,250
,12,Part-time,08113,1500
,12,Part-time,08114,1750
,12,Part-time,08121,16250
,12,Part-time,08122,500
,12,Part-time,08123,250
,12,Part-time,08129,1500
,12,Part-time,08131,8500
,12,Part-time,08132,1000
,12,Part-time,08133,0
,12,Part-time,08134,2500
,12,Part-time,08139,1250
,12,Part-time,08141,5000
,12,Part-time,09110,4500
,12,Part-time,09111,750
,12,Part-time,09120,2000
,12,Part-time,09130,5250
,12,Part-time,09141,500
,12,Part-time,09191,0
2021,,,,31966500
2021,,,01100,13750
2021,,,01111,4500
2021,,,01112,3250
2021,,,01113,22000
2021,,,01114,72250
2021,,,01119,14250
2021,,,01121,40750
2021,,,01123,31000
2021,,,01124,250
2021,,,01125,12000
2021,,,01129,29500
2021,,,01131,0
2021,,,01132,0
2021,,,01133,123000
2021,,,01141,23250
2021,,,01151,1000
2021,,,01152,9250
2021,,,01153,96750
2021,,,02100,20750
2021,,,02111,56000
2021,,,02121,61750
2021,,,02122,99250
2021,,,02123,12500
2021,,,02131,87000
2021,,,02211,140000
2021,,,02212,44000
2021,,,02213,31000
2021,,,02361,729250
2021,,,02362,129750
2021,,,02371,87000
2021,,,02372,58250
2021,,,02373,149750
2021,,,02379,42250
2021,,,02381,308500
2021,,,02382,659500
2021,,,02383,384750
2021,,,02389,175250
2021,,,03111,10250
2021,,,03112,2750
2021,,,03113,19000
2021,,,03114,18250
2021,,,03115,38000
2021,,,03116,57250
2021,,,03117,26000
2021,,,03118,79500
2021,,,03119,90750
2021,,,03121,99250
2021,,,03122,2500
2021,,,03123,11250
2021,,,03132,5000
2021,,,03133,0
2021,,,03141,9750
2021,,,03149,1000
2021,,,03151,2000
2021,,,03152,45750
2021,,,03159,500
2021,,,03161,0
2021,,,03162,1250
2021,,,03169,9250
2021,,,03211,152750
2021,,,03212,47000
2021,,,03219,86250
2021,,,03221,120250
2021,,,03222,33250
2021,,,03231,61250
2021,,,03241,15000
2021,,,03251,3250
2021,,,03252,750
2021,,,03253,4750
2021,,,03254,38250
2021,,,03255,13500
2021,,,03256,37250
2021,,,03259,750
2021,,,03261,85000
2021,,,03262,9000
2021,,,03271,1250
2021,,,03272,18000
2021,,,03273,38750
2021,,,03274,250
2021,,,03279,15750
2021,,,03311,4000
2021,,,03312,2750
2021,,,03313,31750
2021,,,03314,19000
2021,,,03315,17750
2021,,,03322,6000
2021,,,03323,54000
2021,,,03324,250
2021,,,03325,0
2021,,,03326,4500
2021,,,03327,39000
2021,,,03328,10500
2021,,,03329,28750
2021,,,03331,36000
2021,,,03332,28500
2021,,,03333,9750
2021,,,03334,16750
2021,,,03335,12250
2021,,,03336,4750
2021,,,03339,48250
2021,,,03341,2000
2021,,,03342,22250
2021,,,03343,500
2021,,,03344,25000
2021,,,03345,18500
2021,,,03346,2500
2021,,,03351,15250
2021,,,03352,0
2021,,,03353,8250
2021,,,03359,48000
2021,,,03361,9750
2021,,,03362,17750
2021,,,03363,13000
2021,,,03364,53000
2021,,,03366,46500
2021,,,03369,6500
2021,,,03371,83500
2021,,,03372,6000
2021,,,03379,3750
2021,,,03391,29000
2021,,,03399,105750
2021,,,04111,13000
2021,,,04121,8500
2021,,,04131,115250
2021,,,04132,49500
2021,,,04133,4500
2021,,,04134,1250
2021,,,04141,23500
2021,,,04142,1500
2021,,,04143,2750
2021,,,04144,25750
2021,,,04145,47500
2021,,,04151,49250
2021,,,04152,18500
2021,,,04153,1250
2021,,,04161,91000
2021,,,04162,5000
2021,,,04163,142750
2021,,,04171,6500
2021,,,04172,90500
2021,,,04173,62000
2021,,,04179,96000
2021,,,04181,68500
2021,,,04182,8000
2021,,,04183,20000
2021,,,04184,5250
2021,,,04189,100000
2021,,,04411,253750
2021,,,04412,33750
2021,,,04413,96250
2021,,,04421,115250
2021,,,04422,24750
2021,,,04431,151000
2021,,,04441,255250
2021,,,04442,26750
2021,,,04451,736250
2021,,,04452,94500
2021,,,04453,79000
2021,,,04461,342750
2021,,,04471,45750
2021,,,04481,329500
2021,,,04482,24250
2021,,,04483,30250
2021,,,04511,167500
2021,,,04513,29750
2021,,,04521,140250
2021,,,04529,229000
2021,,,04531,26000
2021,,,04532,68500
2021,,,04533,42500
2021,,,04539,191500
2021,,,04541,183750
2021,,,04542,3000
2021,,,04543,44500
2021,,,04811,86250
2021,,,04812,21000
2021,,,04821,74250
2021,,,04831,59000
2021,,,04832,2750
2021,,,04841,293500
2021,,,04842,167500
2021,,,04851,118750
2021,,,04852,3750
2021,,,04853,108500
2021,,,04854,13750
2021,,,04855,9500
2021,,,04859,1750
2021,,,04861,6750
2021,,,04862,1500
2021,,,04869,2250
2021,,,04871,750
2021,,,04872,19750
2021,,,04879,500
2021,,,04881,111750
2021,,,04882,7750
2021,,,04883,88750
2021,,,04884,41000
2021,,,04885,98500
2021,,,04889,750
2021,,,04911,128500
2021,,,04921,99250
2021,,,04922,70750
2021,,,04931,115000
2021,,,05111,50500
2021,,,05112,115750
2021,,,05121,306000
2021,,,05122,8750
2021,,,05151,38250
2021,,,05152,5000
2021,,,05173,236250
2021,,,05174,0
2021,,,05179,13000
2021,,,05182,26750
2021,,,05191,62000
2021,,,05221,459250
2021,,,05222,18250
2021,,,05223,44750
2021,,,05231,45250
2021,,,05232,0
2021,,,05239,213250
2021,,,05241,316000
2021,,,05242,268500
2021,,,05261,0
2021,,,05269,2250
2021,,,05311,169250
2021,,,05312,255250
2021,,,05313,124500
2021,,,05321,27750
2021,,,05322,9500
2021,,,05323,500
2021,,,05324,72500
2021,,,05331,250
2021,,,05411,313500
2021,,,05412,346250
2021,,,05413,643000
2021,,,05414,112000
2021,,,05415,1003250
2021,,,05416,328500
2021,,,05417,92000
2021,,,05418,132750
2021,,,05419,166000
2021,,,05611,250
2021,,,05613,59750
2021,,,05614,94750
2021,,,05615,125000
2021,,,05616,163500
2021,,,05617,590750
2021,,,05619,63250
2021,,,05621,46000
2021,,,05622,27000
2021,,,05629,13500
2021,,,06111,1183000
2021,,,06112,172500
2021,,,06113,500000
2021,,,06114,20500
2021,,,06115,31750
2021,,,06116,284500
2021,,,06117,36250
2021,,,06211,301250
2021,,,06212,236000
2021,,,06213,342500
2021,,,06214,113750
2021,,,06215,54750
2021,,,06216,87250
2021,,,06219,64000
2021,,,06220,1549750
2021,,,06230,588500
2021,,,06241,538750
2021,,,06242,23500
2021,,,06243,29750
2021,,,06244,290500
2021,,,07111,37500
2021,,,07112,13750
2021,,,07113,18000
2021,,,07114,12250
2021,,,07115,142250
2021,,,07121,41750
2021,,,07131,2500
2021,,,07132,97500
2021,,,07139,303500
2021,,,07211,339500
2021,,,07212,23000
2021,,,07213,5000
2021,,,07223,121250
2021,,,07224,52000
2021,,,07225,1588750
2021,,,08111,249500
2021,,,08112,33250
2021,,,08113,94250
2021,,,08114,57250
2021,,,08121,313250
2021,,,08122,11500
2021,,,08123,30250
2021,,,08129,63000
2021,,,08131,119750
2021,,,08132,33250
2021,,,08133,31500
2021,,,08134,68250
2021,,,08139,96750
2021,,,08141,103750
2021,,,09110,566250
2021,,,09111,53500
2021,,,09120,435000
2021,,,09130,571750
2021,,,09141,24000
2021,,,09191,500
2021,,Full-time,,24971000
2021,,Full-time,01100,12000
2021,,Full-time,01111,4250
2021,,Full-time,01112,3000
2021,,Full-time,01113,15500
2021,,Full-time,01114,60250
2021,,Full-time,01119,12000
2021,,Full-time,01121,25250
2021,,Full-time,01123,19500
2021,,Full-time,01124,0
2021,,Full-time,01125,12000
2021,,Full-time,01129,24000
2021,,Full-time,01131,0
2021,,Full-time,01132,0
2021,,Full-time,01133,111500
2021,,Full-time,01141,19500
2021,,Full-time,01151,1000
2021,,Full-time,01152,6500
2021,,Full-time,01153,86750
2021,,Full-time,02100,19000
2021,,Full-time,02111,56000
2021,,Full-time,02121,61750
2021,,Full-time,02122,99250
2021,,Full-time,02123,12250
2021,,Full-time,02131,82750
2021,,Full-time,02211,140000
2021,,Full-time,02212,44000
2021,,Full-time,02213,30750
2021,,Full-time,02361,654500
2021,,Full-time,02362,127000
2021,,Full-time,02371,84250
2021,,Full-time,02372,51750
2021,,Full-time,02373,144000
2021,,Full-time,02379,39250
2021,,Full-time,02381,283750
2021,,Full-time,02382,597750
2021,,Full-time,02383,318000
2021,,Full-time,02389,163500
2021,,Full-time,03111,8500
2021,,Full-time,03112,2000
2021,,Full-time,03113,18500
2021,,Full-time,03114,13000
2021,,Full-time,03115,35000
2021,,Full-time,03116,53000
2021,,Full-time,03117,23250
2021,,Full-time,03118,59500
2021,,Full-time,03119,86750
2021,,Full-time,03121,68500
2021,,Full-time,03122,2500
2021,,Full-time,03123,10500
2021,,Full-time,03132,5000
2021,,Full-time,03133,0
2021,,Full-time,03141,9750
2021,,Full-time,03149,1000
2021,,Full-time,03151,2000
2021,,Full-time,03152,42750
2021,,Full-time,03159,0
2021,,Full-time,03161,0
2021,,Full-time,03162,1250
2021,,Full-time,03169,9250
2021,,Full-time,03211,139750
2021,,Full-time,03212,46000
2021,,Full-time,03219,82250
2021,,Full-time,03221,116000
2021,,Full-time,03222,33250
2021,,Full-time,03231,36250
2021,,Full-time,03241,14000
2021,,Full-time,03251,3250
2021,,Full-time,03252,750
2021,,Full-time,03253,4750
2021,,Full-time,03254,34500
2021,,Full-time,03255,13500
2021,,Full-time,03256,24000
2021,,Full-time,03259,750
2021,,Full-time,03261,73250
2021,,Full-time,03262,9000
2021,,Full-time,03271,1250
2021,,Full-time,03272,18000
2021,,Full-time,03273,38000
2021,,Full-time,03274,250
2021,,Full-time,03279,15000
2021,,Full-time,03311,4000
2021,,Full-time,03312,2750
2021,,Full-time,03313,31750
2021,,Full-time,03314,19000
2021,,Full-time,03315,17750
2021,,Full-time,03322,6000
2021,,Full-time,03323,49250
2021,,Full-time,03324,250
2021,,Full-time,03325,0
2021,,Full-time,03326,4500
2021,,Full-time,03327,39000
2021,,Full-time,03328,9500
2021,,Full-time,03329,28250
2021,,Full-time,03331,36000
2021,,Full-time,03332,26250
2021,,Full-time,03333,9750
2021,,Full-time,03334,12250
2021,,Full-time,03335,11000
2021,,Full-time,03336,4750
2021,,Full-time,03339,48250
2021,,Full-time,03341,2000
2021,,Full-time,03342,22250
2021,,Full-time,03343,500
2021,,Full-time,03344,21250
2021,,Full-time,03345,18500
2021,,Full-time,03346,2500
2021,,Full-time,03351,14500
2021,,Full-time,03352,0
2021,,Full-time,03353,8250
2021,,Full-time,03359,43750
2021,,Full-time,03361,9250
2021,,Full-time,03362,17750
2021,,Full-time,03363,13000
2021,,Full-time,03364,52250
2021,,Full-time,03366,41250
2021,,Full-time,03369,6250
2021,,Full-time,03371,76750
2021,,Full-time,03372,6000
2021,,Full-time,03379,2000
2021,,Full-time,03391,26000
2021,,Full-time,03399,96500
2021,,Full-time,04111,11250
2021,,Full-time,04121,8500
2021,,Full-time,04131,101750
2021,,Full-time,04132,48750
2021,,Full-time,04133,4500
2021,,Full-time,04134,1250
2021,,Full-time,04141,19500
2021,,Full-time,04142,1500
2021,,Full-time,04143,1000
2021,,Full-time,04144,10500
2021,,Full-time,04145,42000
2021,,Full-time,04151,41750
2021,,Full-time,04152,16750
2021,,Full-time,04153,1250
2021,,Full-time,04161,73000
2021,,Full-time,04162,5000
2021,,Full-time,04163,115250
2021,,Full-time,04171,6500
2021,,Full-time,04172,87250
2021,,Full-time,04173,57500
2021,,Full-time,04179,78000
2021,,Full-time,04181,63250
2021,,Full-time,04182,7750
2021,,Full-time,04183,18750
2021,,Full-time,04184,5250
2021,,Full-time,04189,89500
2021,,Full-time,04411,223000
2021,,Full-time,04412,27000
2021,,Full-time,04413,82250
2021,,Full-time,04421,75250
2021,,Full-time,04422,8500
2021,,Full-time,04431,125500
2021,,Full-time,04441,179750
2021,,Full-time,04442,23500
2021,,Full-time,04451,396750
2021,,Full-time,04452,58750
2021,,Full-time,04453,59500
2021,,Full-time,04461,236750
2021,,Full-time,04471,35250
2021,,Full-time,04481,120000
2021,,Full-time,04482,19500
2021,,Full-time,04483,21000
2021,,Full-time,04511,73000
2021,,Full-time,04513,13500
2021,,Full-time,04521,71500
2021,,Full-time,04529,180000
2021,,Full-time,04531,17500
2021,,Full-time,04532,40500
2021,,Full-time,04533,21000
2021,,Full-time,04539,128750
2021,,Full-time,04541,162250
2021,,Full-time,04542,3000
2021,,Full-time,04543,19750
2021,,Full-time,04811,53500
2021,,Full-time,04812,16500
2021,,Full-time,04821,73750
2021,,Full-time,04831,52500
2021,,Full-time,04832,2500
2021,,Full-time,04841,273250
2021,,Full-time,04842,141750
2021,,Full-time,04851,117750
2021,,Full-time,04852,3500
2021,,Full-time,04853,96750
2021,,Full-time,04854,11250
2021,,Full-time,04855,8750
2021,,Full-time,04859,750
2021,,Full-time,04861,6750
2021,,Full-time,04862,1500
2021,,Full-time,04869,2250
2021,,Full-time,04871,250
2021,,Full-time,04872,13500
2021,,Full-time,04879,500
2021,,Full-time,04881,93500
2021,,Full-time,04882,7750
2021,,Full-time,04883,79250
2021,,Full-time,04884,38500
2021,,Full-time,04885,87000
2021,,Full-time,04889,0
2021,,Full-time,04911,112750
2021,,Full-time,04921,79750
2021,,Full-time,04922,33500
2021,,Full-time,04931,110500
2021,,Full-time,05111,36500
2021,,Full-time,05112,114750
2021,,Full-time,05121,268250
2021,,Full-time,05122,6750
2021,,Full-time,05151,37750
2021,,Full-time,05152,5000
2021,,Full-time,05173,222750
2021,,Full-time,05174,0
2021,,Full-time,05179,12500
2021,,Full-time,05182,25250
2021,,Full-time,05191,43250
2021,,Full-time,05221,421250
2021,,Full-time,05222,15250
2021,,Full-time,05223,36750
2021,,Full-time,05231,37750
2021,,Full-time,05232,0
2021,,Full-time,05239,170500
2021,,Full-time,05241,300250
2021,,Full-time,05242,222000
2021,,Full-time,05261,0
2021,,Full-time,05269,2000
2021,,Full-time,05311,111500
2021,,Full-time,05312,192500
2021,,Full-time,05313,107250
2021,,Full-time,05321,17750
2021,,Full-time,05322,8000
2021,,Full-time,05323,500
2021,,Full-time,05324,66000
2021,,Full-time,05331,250
2021,,Full-time,05411,265500
2021,,Full-time,05412,291250
2021,,Full-time,05413,581750
2021,,Full-time,05414,60500
2021,,Full-time,05415,909250
2021,,Full-time,05416,247500
2021,,Full-time,05417,86750
2021,,Full-time,05418,97250
2021,,Full-time,05419,116250
2021,,Full-time,05611,250
2021,,Full-time,05613,38250
2021,,Full-time,05614,58500
2021,,Full-time,05615,96000
2021,,Full-time,05616,136750
2021,,Full-time,05617,363500
2021,,Full-time,05619,50250
2021,,Full-time,05621,44250
2021,,Full-time,05622,21250
2021,,Full-time,05629,13250
2021,,Full-time,06111,886000
2021,,Full-time,06112,134500
2021,,Full-time,06113,374000
2021,,Full-time,06114,14500
2021,,Full-time,06115,27000
2021,,Full-time,06116,92250
2021,,Full-time,06117,19250
2021,,Full-time,06211,227000
2021,,Full-time,06212,173750
2021,,Full-time,06213,197250
2021,,Full-time,06214,73250
2021,,Full-time,06215,46250
2021,,Full-time,06216,43500
2021,,Full-time,06219,52500
2021,,Full-time,06220,1272250
2021,,Full-time,06230,463750
2021,,Full-time,06241,350250
2021,,Full-time,06242,16750
2021,,Full-time,06243,28250
2021,,Full-time,06244,211000
2021,,Full-time,07111,18500
2021,,Full-time,07112,8000
2021,,Full-time,07113,11500
2021,,Full-time,07114,5000
2021,,Full-time,07115,68000
2021,,Full-time,07121,34000
2021,,Full-time,07131,250
2021,,Full-time,07132,89250
2021,,Full-time,07139,136000
2021,,Full-time,07211,258000
2021,,Full-time,07212,18250
2021,,Full-time,07213,2250
2021,,Full-time,07223,87500
2021,,Full-time,07224,25500
2021,,Full-time,07225,756250
2021,,Full-time,08111,217500
2021,,Full-time,08112,26000
2021,,Full-time,08113,81000
2021,,Full-time,08114,44000
2021,,Full-time,08121,207500
2021,,Full-time,08122,7750
2021,,Full-time,08123,29000
2021,,Full-time,08129,42750
2021,,Full-time,08131,73000
2021,,Full-time,08132,27750
2021,,Full-time,08133,25750
2021,,Full-time,08134,54250
2021,,Full-time,08139,85500
2021,,Full-time,08141,51000
2021,,Full-time,09110,524250
2021,,Full-time,09111,49500
2021,,Full-time,09120,418750
2021,,Full-time,09130,523750
2021,,Full-time,09141,20500
2021,,Full-time,09191,500
2021,,Part-time,,6995500
2021,,Part-time,01100,1750
2021,,Part-time,01111,250
2021,,Part-time,01112,250
2021,,Part-time,01113,6500
2021,,Part-time,01114,12000
2021,,Part-time,01119,2250
2021,,Part-time,01121,15500
2021,,Part-time,01123,11500
2021,,Part-time,01124,250
2021,,Part-time,01125,0
2021,,Part-time,01129,5500
2021,,Part-time,01131,0
2021,,Part-time,01132,0
2021,,Part-time,01133,11500
2021,,Part-time,01141,3750
2021,,Part-time,01151,0
2021,,Part-time,01152,2750
2021,,Part-time,01153,10000
2021,,Part-time,02100,1750
2021,,Part-time,02111,0
2021,,Part-time,02121,0
2021,,Part-time,02122,0
2021,,Part-time,02123,250
2021,,Part-time,02131,4250
2021,,Part-time,02211,0
2021,,Part-time,02212,0
2021,,Part-time,02213,250
2021,,Part-time,02361,74750
2021,,Part-time,02362,2750
2021,,Part-time,02371,2750
2021,,Part-time,02372,6500
2021,,Part-time,02373,5750
2021,,Part-time,02379,3000
2021,,Part-time,02381,24750
2021,,Part-time,02382,61750
2021,,Part-time,02383,66750
2021,,Part-time,02389,11750
2021,,Part-time,03111,1750
2021,,Part-time,03112,750
2021,,Part-time,03113,500
2021,,Part-time,03114,5250
2021,,Part-time,03115,3000
2021,,Part-time,03116,4250
2021,,Part-time,03117,2750
2021,,Part-time,03118,20000
2021,,Part-time,03119,4000
2021,,Part-time,03121,30750
2021,,Part-time,03122,0
2021,,Part-time,03123,750
2021,,Part-time,03132,0
2021,,Part-time,03133,0
2021,,Part-time,03141,0
2021,,Part-time,03149,0
2021,,Part-time,03151,0
2021,,Part-time,03152,3000
2021,,Part-time,03159,500
2021,,Part-time,03161,0
2021,,Part-time,03162,0
2021,,Part-time,03169,0
2021,,Part-time,03211,13000
2021,,Part-time,03212,1000
2021,,Part-time,03219,4000
2021,,Part-time,03221,4250
2021,,Part-time,03222,0
2021,,Part-time,03231,25000
2021,,Part-time,03241,1000
2021,,Part-time,03251,0
2021,,Part-time,03252,0
2021,,Part-time,03253,0
2021,,Part-time,03254,3750
2021,,Part-time,03255,0
2021,,Part-time,03256,13250
2021,,Part-time,03259,0
2021,,Part-time,03261,11750
2021,,Part-time,03262,0
2021,,Part-time,03271,0
2021,,Part-time,03272,0
2021,,Part-time,03273,750
2021,,Part-time,03274,0
2021,,Part-time,03279,750
2021,,Part-time,03311,0
2021,,Part-time,03312,0
2021,,Part-time,03313,0
2021,,Part-time,03314,0
2021,,Part-time,03315,0
2021,,Part-time,03322,0
2021,,Part-time,03323,4750
2021,,Part-time,03324,0
2021,,Part-time,03325,0
2021,,Part-time,03326,0
2021,,Part-time,03327,0
2021,,Part-time,03328,1000
2021,,Part-time,03329,500
2021,,Part-time,03331,0
2021,,Part-time,03332,2250
2021,,Part-time,03333,0
2021,,Part-time,03334,4500
2021,,Part-time,03335,1250
2021,,Part-time,03336,0
2021,,Part-time,03339,0
2021,,Part-time,03341,0
2021,,Part-time,03342,0
2021,,Part-time,03343,0
2021,,Part-time,03344,3750
2021,,Part-time,03345,0
2021,,Part-time,03346,0
2021,,Part-time,03351,750
2021,,Part-time,03352,0
2021,,Part-time,03353,0
2021,,Part-time,03359,4250
2021,,Part-time,03361,500
2021,,Part-time,03362,0
2021,,Part-time,03363,0
2021,,Part-time,03364,750
2021,,Part-time,03366,5250
2021,,Part-time,03369,250
2021,,Part-time,03371,6750
2021,,Part-time,03372,0
2021,,Part-time,03379,1750
2021,,Part-time,03391,3000
2021,,Part-time,03399,9250
2021,,Part-time,04111,1750
2021,,Part-time,04121,0
2021,,Part-time,04131,13500
2021,,Part-time,04132,750
2021,,Part-time,04133,0
2021,,Part-time,04134,0
2021,,Part-time,04141,4000
2021,,Part-time,04142,0
2021,,Part-time,04143,1750
2021,,Part-time,04144,15250
2021,,Part-time,04145,5500
2021,,Part-time,04151,7500
2021,,Part-time,04152,1750
2021,,Part-time,04153,0
2021,,Part-time,04161,18000
2021,,Part-time,04162,0
2021,,Part-time,04163,27500
2021,,Part-time,04171,0
2021,,Part-time,04172,3250
2021,,Part-time,04173,4500
2021,,Part-time,04179,18000
2021,,Part-time,04181,5250
2021,,Part-time,04182,250
2021,,Part-time,04183,1250
2021,,Part-time,04184,0
2021,,Part-time,04189,10500
2021,,Part-time,04411,30750
2021,,Part-time,04412,6750
2021,,Part-time,04413,14000
2021,,Part-time,04421,40000
2021,,Part-time,04422,16250
2021,,Part-time,04431,25500
2021,,Part-time,04441,75500
2021,,Part-time,04442,3250
2021,,Part-time,04451,339500
2021,,Part-time,04452,35750
2021,,Part-time,04453,19500
2021,,Part-time,04461,106000
2021,,Part-time,04471,10500
2021,,Part-time,04481,209500
2021,,Part-time,04482,4750
2021,,Part-time,04483,9250
2021,,Part-time,04511,94500
2021,,Part-time,04513,16250
2021,,Part-time,04521,68750
2021,,Part-time,04529,49000
2021,,Part-time,04531,8500
2021,,Part-time,04532,28000
2021,,Part-time,04533,21500
2021,,Part-time,04539,62750
2021,,Part-time,04541,21500
2021,,Part-time,04542,0
2021,,Part-time,04543,24750
2021,,Part-time,04811,32750
2021,,Part-time,04812,4500
2021,,Part-time,04821,500
2021,,Part-time,04831,6500
2021,,Part-time,04832,250
2021,,Part-time,04841,20250
2021,,Part-time,04842,25750
2021,,Part-time,04851,1000
2021,,Part-time,04852,250
2021,,Part-time,04853,11750
2021,,Part-time,04854,2500
2021,,Part-time,04855,750
2021,,Part-time,04859,1000
2021,,Part-time,04861,0
2021,,Part-time,04862,0
2021,,Part-time,04869,0
2021,,Part-time,04871,500
2021,,Part-time,04872,6250
2021,,Part-time,04879,0
2021,,Part-time,04881,18250
2021,,Part-time,04882,0
2021,,Part-time,04883,9500
2021,,Part-time,04884,2500
2021,,Part-time,04885,11500
2021,,Part-time,04889,750
2021,,Part-time,04911,15750
2021,,Part-time,04921,19500
2021,,Part-time,04922,37250
2021,,Part-time,04931,4500
2021,,Part-time,05111,14000
2021,,Part-time,05112,1000
2021,,Part-time,05121,37750
2021,,Part-time,05122,2000
2021,,Part-time,05151,500
