SYEAR,SMTH,LF_STAT,NAICS_5,_COUNT_
,02,Unknown,03343,0
,02,Unknown,03344,500
,02,Unknown,03345,0
,02,Unknown,03346,0
,02,Unknown,03351,0
,02,Unknown,03352,0
,02,Unknown,03353,0
,02,Unknown,03359,0
,02,Unknown,03361,0
,02,Unknown,03362,0
,02,Unknown,03363,0
,02,Unknown,03364,0
,02,Unknown,03365,500
,02,Unknown,03366,250
,02,Unknown,03369,0
,02,Unknown,03371,1000
,02,Unknown,03372,0
,02,Unknown,03379,750
,02,Unknown,03391,0
,02,Unknown,03399,2750
,02,Unknown,04111,0
,02,Unknown,04121,0
,02,Unknown,04131,2000
,02,Unknown,04132,250
,02,Unknown,04133,0
,02,Unknown,04134,0
,02,Unknown,04141,0
,02,Unknown,04142,0
,02,Unknown,04143,0
,02,Unknown,04144,1500
,02,Unknown,04145,250
,02,Unknown,04151,0
,02,Unknown,04152,1000
,02,Unknown,04153,0
,02,Unknown,04161,2000
,02,Unknown,04162,0
,02,Unknown,04163,2500
,02,Unknown,04171,0
,02,Unknown,04172,0
,02,Unknown,04173,250
,02,Unknown,04179,0
,02,Unknown,04181,500
,02,Unknown,04182,750
,02,Unknown,04183,0
,02,Unknown,04184,0
,02,Unknown,04189,1250
,02,Unknown,04411,7500
,02,Unknown,04412,500
,02,Unknown,04413,750
,02,Unknown,04421,500
,02,Unknown,04422,1750
,02,Unknown,04431,1000
,02,Unknown,04441,1250
,02,Unknown,04442,0
,02,Unknown,04451,18500
,02,Unknown,04452,3500
,02,Unknown,04453,2000
,02,Unknown,04461,5750
,02,Unknown,04471,500
,02,Unknown,04481,16750
,02,Unknown,04482,1250
,02,Unknown,04483,1250
,02,Unknown,04511,3500
,02,Unknown,04513,1250
,02,Unknown,04521,4000
,02,Unknown,04529,7000
,02,Unknown,04531,750
,02,Unknown,04532,750
,02,Unknown,04533,5250
,02,Unknown,04539,6250
,02,Unknown,04541,250
,02,Unknown,04542,0
,02,Unknown,04543,500
,02,Unknown,04811,4500
,02,Unknown,04812,0
,02,Unknown,04821,1250
,02,Unknown,04831,0
,02,Unknown,04832,0
,02,Unknown,04841,2500
,02,Unknown,04842,1250
,02,Unknown,04851,1250
,02,Unknown,04852,0
,02,Unknown,04853,250
,02,Unknown,04854,0
,02,Unknown,04855,0
,02,Unknown,04859,0
,02,Unknown,04861,0
,02,Unknown,04862,0
,02,Unknown,04869,0
,02,Unknown,04871,0
,02,Unknown,04872,0
,02,Unknown,04879,0
,02,Unknown,04881,3250
,02,Unknown,04882,0
,02,Unknown,04883,1750
,02,Unknown,04884,750
,02,Unknown,04885,1250
,02,Unknown,04889,0
,02,Unknown,04911,2000
,02,Unknown,04921,1000
,02,Unknown,04922,4000
,02,Unknown,04931,0
,02,Unknown,05111,1500
,02,Unknown,05112,0
,02,Unknown,05121,5500
,02,Unknown,05122,250
,02,Unknown,05151,0
,02,Unknown,05152,0
,02,Unknown,05173,4750
,02,Unknown,05174,0
,02,Unknown,05179,0
,02,Unknown,05182,750
,02,Unknown,05191,250
,02,Unknown,05221,2500
,02,Unknown,05222,1000
,02,Unknown,05223,1000
,02,Unknown,05231,1250
,02,Unknown,05232,0
,02,Unknown,05239,4750
,02,Unknown,05241,2000
,02,Unknown,05242,1000
,02,Unknown,05261,0
,02,Unknown,05269,0
,02,Unknown,05311,2250
,02,Unknown,05312,1500
,02,Unknown,05313,250
,02,Unknown,05321,250
,02,Unknown,05322,0
,02,Unknown,05323,0
,02,Unknown,05324,0
,02,Unknown,05331,0
,02,Unknown,05411,4000
,02,Unknown,05412,6500
,02,Unknown,05413,9750
,02,Unknown,05414,500
,02,Unknown,05415,10000
,02,Unknown,05416,4250
,02,Unknown,05417,1000
,02,Unknown,05418,3250
,02,Unknown,05419,750
,02,Unknown,05611,0
,02,Unknown,05613,1250
,02,Unknown,05614,1000
,02,Unknown,05615,3000
,02,Unknown,05616,4750
,02,Unknown,05617,16250
,02,Unknown,05619,1500
,02,Unknown,05621,1000
,02,Unknown,05622,250
,02,Unknown,05629,0
,02,Unknown,06111,12750
,02,Unknown,06112,2750
,02,Unknown,06113,8500
,02,Unknown,06114,0
,02,Unknown,06115,500
,02,Unknown,06116,6000
,02,Unknown,06117,1250
,02,Unknown,06211,750
,02,Unknown,06212,3250
,02,Unknown,06213,6250
,02,Unknown,06214,1250
,02,Unknown,06215,1250
,02,Unknown,06216,1750
,02,Unknown,06219,1250
,02,Unknown,06220,19750
,02,Unknown,06230,8750
,02,Unknown,06241,8500
,02,Unknown,06242,500
,02,Unknown,06243,250
,02,Unknown,06244,11000
,02,Unknown,07111,1500
,02,Unknown,07112,1000
,02,Unknown,07113,500
,02,Unknown,07114,500
,02,Unknown,07115,1250
,02,Unknown,07121,1250
,02,Unknown,07131,500
,02,Unknown,07132,3000
,02,Unknown,07139,20000
,02,Unknown,07211,14000
,02,Unknown,07212,6500
,02,Unknown,07213,250
,02,Unknown,07223,11250
,02,Unknown,07224,1000
,02,Unknown,07225,55500
,02,Unknown,08111,6000
,02,Unknown,08112,0
,02,Unknown,08113,0
,02,Unknown,08114,250
,02,Unknown,08121,1750
,02,Unknown,08122,0
,02,Unknown,08123,250
,02,Unknown,08129,2750
,02,Unknown,08131,1750
,02,Unknown,08132,2250
,02,Unknown,08133,500
,02,Unknown,08134,1750
,02,Unknown,08139,500
,02,Unknown,08141,2750
,02,Unknown,09110,7500
,02,Unknown,09111,750
,02,Unknown,09120,8750
,02,Unknown,09130,3250
,02,Unknown,09141,0
,02,Unknown,09191,0
,03,,,9000750
,03,,01100,5750
,03,,01111,2750
,03,,01112,2500
,03,,01113,12750
,03,,01114,28750
,03,,01119,5500
,03,,01121,11000
,03,,01123,4750
,03,,01124,250
,03,,01125,4500
,03,,01129,8750
,03,,01131,500
,03,,01132,2500
,03,,01133,31250
,03,,01141,5750
,03,,01151,1500
,03,,01152,1000
,03,,01153,27000
,03,,02100,8000
,03,,02111,16250
,03,,02121,14750
,03,,02122,21250
,03,,02123,4250
,03,,02131,29250
,03,,02211,30250
,03,,02212,10750
,03,,02213,11750
,03,,02361,246000
,03,,02362,48250
,03,,02371,25000
,03,,02372,7250
,03,,02373,34250
,03,,02379,8250
,03,,02381,75500
,03,,02382,168500
,03,,02383,113750
,03,,02389,54000
,03,,03111,5000
,03,,03112,0
,03,,03113,5750
,03,,03114,5250
,03,,03115,11000
,03,,03116,17250
,03,,03117,6750
,03,,03118,21500
,03,,03119,28250
,03,,03121,36000
,03,,03122,750
,03,,03123,5000
,03,,03132,5500
,03,,03133,0
,03,,03141,0
,03,,03149,3750
,03,,03151,250
,03,,03152,7750
,03,,03159,500
,03,,03161,0
,03,,03162,0
,03,,03169,500
,03,,03211,43000
,03,,03212,12750
,03,,03219,21750
,03,,03221,34500
,03,,03222,5750
,03,,03231,14250
,03,,03241,2000
,03,,03251,1500
,03,,03252,750
,03,,03253,1750
,03,,03254,15750
,03,,03255,3500
,03,,03256,8250
,03,,03259,0
,03,,03261,15750
,03,,03262,1250
,03,,03271,0
,03,,03272,1250
,03,,03273,9750
,03,,03274,0
,03,,03279,3750
,03,,03311,2250
,03,,03312,2000
,03,,03313,7500
,03,,03314,3500
,03,,03315,750
,03,,03321,0
,03,,03322,1750
,03,,03323,12750
,03,,03324,1500
,03,,03325,250
,03,,03326,750
,03,,03327,10750
,03,,03328,750
,03,,03329,5250
,03,,03331,5000
,03,,03332,7750
,03,,03333,3000
,03,,03334,5500
,03,,03335,1500
,03,,03336,1500
,03,,03339,11750
,03,,03341,1250
,03,,03342,4750
,03,,03343,0
,03,,03344,5250
,03,,03345,3250
,03,,03346,0
,03,,03351,500
,03,,03352,750
,03,,03353,4250
,03,,03359,9500
,03,,03361,6750
,03,,03362,6000
,03,,03363,4500
,03,,03364,16750
,03,,03365,500
,03,,03366,14500
,03,,03369,750
,03,,03371,23250
,03,,03372,750
,03,,03379,1000
,03,,03391,10250
,03,,03399,32250
,03,,04111,4000
,03,,04121,4250
,03,,04131,29750
,03,,04132,9250
,03,,04133,2000
,03,,04134,500
,03,,04141,4500
,03,,04142,3500
,03,,04143,1250
,03,,04144,6250
,03,,04145,13250
,03,,04151,9000
,03,,04152,10500
,03,,04153,0
,03,,04161,22500
,03,,04162,6250
,03,,04163,31250
,03,,04171,2000
,03,,04172,27250
,03,,04173,13000
,03,,04179,27000
,03,,04181,17250
,03,,04182,5250
,03,,04183,9500
,03,,04184,6750
,03,,04189,14250
,03,,04411,72250
,03,,04412,13250
,03,,04413,23000
,03,,04421,23250
,03,,04422,17250
,03,,04431,37250
,03,,04441,64250
,03,,04442,10750
,03,,04451,252000
,03,,04452,34250
,03,,04453,21750
,03,,04461,95250
,03,,04471,15000
,03,,04481,116500
,03,,04482,7750
,03,,04483,9000
,03,,04511,42250
,03,,04513,8500
,03,,04521,46500
,03,,04529,59000
,03,,04531,7750
,03,,04532,21750
,03,,04533,16250
,03,,04539,62500
,03,,04541,46000
,03,,04542,250
,03,,04543,10750
,03,,04811,25750
,03,,04812,9000
,03,,04821,16250
,03,,04831,20000
,03,,04832,1750
,03,,04841,69750
,03,,04842,38250
,03,,04851,29500
,03,,04852,500
,03,,04853,28250
,03,,04854,3750
,03,,04855,500
,03,,04859,1250
,03,,04861,1500
,03,,04862,0
,03,,04869,0
,03,,04871,0
,03,,04872,3000
,03,,04879,250
,03,,04881,30250
,03,,04882,750
,03,,04883,28500
,03,,04884,24250
,03,,04885,19250
,03,,04889,250
,03,,04911,33500
,03,,04921,25250
,03,,04922,30500
,03,,04931,24500
,03,,05111,16250
,03,,05112,26000
,03,,05121,110500
,03,,05122,2500
,03,,05151,9500
,03,,05152,0
,03,,05173,54000
,03,,05174,1500
,03,,05179,2250
,03,,05182,7000
,03,,05191,19250
,03,,05221,115500
,03,,05222,4750
,03,,05223,18500
,03,,05231,13250
,03,,05232,500
,03,,05239,62500
,03,,05241,73500
,03,,05242,65250
,03,,05261,1000
,03,,05269,500
,03,,05311,46500
,03,,05312,76250
,03,,05313,31250
,03,,05321,9750
,03,,05322,500
,03,,05323,500
,03,,05324,10250
,03,,05331,0
,03,,05411,101500
,03,,05412,99000
,03,,05413,162250
,03,,05414,36000
,03,,05415,273750
,03,,05416,76250
,03,,05417,31000
,03,,05418,38250
,03,,05419,35500
,03,,05611,250
,03,,05613,16750
,03,,05614,25500
,03,,05615,26500
,03,,05616,43500
,03,,05617,172250
,03,,05619,15000
,03,,05621,15750
,03,,05622,8500
,03,,05629,3500
,03,,06111,338000
,03,,06112,51750
,03,,06113,171250
,03,,06114,1750
,03,,06115,8500
,03,,06116,92000
,03,,06117,7500
,03,,06211,84500
,03,,06212,68250
,03,,06213,76250
,03,,06214,31500
,03,,06215,17500
,03,,06216,18750
,03,,06219,9750
,03,,06220,410000
,03,,06230,183250
,03,,06241,151250
,03,,06242,7000
,03,,06243,6500
,03,,06244,90250
,03,,07111,10500
,03,,07112,5750
,03,,07113,7750
,03,,07114,4500
,03,,07115,45500
,03,,07121,10250
,03,,07131,2000
,03,,07132,29250
,03,,07139,123000
,03,,07211,88500
,03,,07212,7000
,03,,07213,1750
,03,,07223,31500
,03,,07224,13750
,03,,07225,499250
,03,,08111,60000
,03,,08112,6250
,03,,08113,30250
,03,,08114,16000
,03,,08121,87250
,03,,08122,4000
,03,,08123,8000
,03,,08129,17500
,03,,08131,30500
,03,,08132,9250
,03,,08133,4000
,03,,08134,18500
,03,,08139,24750
,03,,08141,32000
,03,,09110,135000
,03,,09111,13750
,03,,09120,122000
,03,,09130,147750
,03,,09141,13000
,03,,09191,0
,03,Employed,,8119250
,03,Employed,01100,2500
,03,Employed,01111,1750
,03,Employed,01112,1750
,03,Employed,01113,6500
,03,Employed,01114,24750
,03,Employed,01119,5250
,03,Employed,01121,10750
,03,Employed,01123,4250
,03,Employed,01124,250
,03,Employed,01125,3500
,03,Employed,01129,7750
,03,Employed,01131,250
,03,Employed,01132,500
,03,Employed,01133,26000
,03,Employed,01141,5250
,03,Employed,01151,500
,03,Employed,01152,750
,03,Employed,01153,21500
,03,Employed,02100,5000
,03,Employed,02111,13750
,03,Employed,02121,13750
,03,Employed,02122,21250
,03,Employed,02123,3500
,03,Employed,02131,27750
,03,Employed,02211,30000
,03,Employed,02212,10500
,03,Employed,02213,10000
,03,Employed,02361,219750
,03,Employed,02362,43750
,03,Employed,02371,21750
,03,Employed,02372,6500
,03,Employed,02373,29000
,03,Employed,02379,7250
,03,Employed,02381,66250
,03,Employed,02382,156750
,03,Employed,02383,98000
,03,Employed,02389,46250
,03,Employed,03111,5000
,03,Employed,03112,0
,03,Employed,03113,5750
,03,Employed,03114,5250
,03,Employed,03115,10750
,03,Employed,03116,15250
,03,Employed,03117,6000
,03,Employed,03118,20000
,03,Employed,03119,26250
,03,Employed,03121,31000
,03,Employed,03122,750
,03,Employed,03123,4000
,03,Employed,03132,1750
,03,Employed,03133,0
,03,Employed,03141,0
,03,Employed,03149,3250
,03,Employed,03151,0
,03,Employed,03152,7750
,03,Employed,03159,500
,03,Employed,03161,0
,03,Employed,03162,0
,03,Employed,03169,500
,03,Employed,03211,39000
,03,Employed,03212,12750
,03,Employed,03219,20000
,03,Employed,03221,30000
,03,Employed,03222,5750
,03,Employed,03231,13750
,03,Employed,03241,2000
,03,Employed,03251,1500
,03,Employed,03252,750
,03,Employed,03253,1500
,03,Employed,03254,14500
,03,Employed,03255,3500
,03,Employed,03256,8250
,03,Employed,03259,0
,03,Employed,03261,13250
,03,Employed,03262,1250
,03,Employed,03271,0
,03,Employed,03272,1250
,03,Employed,03273,6750
,03,Employed,03274,0
,03,Employed,03279,3500
,03,Employed,03311,2250
,03,Employed,03312,2000
,03,Employed,03313,7000
,03,Employed,03314,3250
,03,Employed,03315,500
,03,Employed,03321,0
,03,Employed,03322,1750
,03,Employed,03323,10000
,03,Employed,03324,1000
,03,Employed,03325,250
,03,Employed,03326,750
,03,Employed,03327,10000
,03,Employed,03328,750
,03,Employed,03329,5000
,03,Employed,03331,5000
,03,Employed,03332,6250
,03,Employed,03333,3000
,03,Employed,03334,5250
,03,Employed,03335,1500
,03,Employed,03336,1250
,03,Employed,03339,11250
,03,Employed,03341,1250
,03,Employed,03342,3000
,03,Employed,03343,0
,03,Employed,03344,5250
,03,Employed,03345,3250
,03,Employed,03346,0
,03,Employed,03351,500
,03,Employed,03352,750
,03,Employed,03353,4250
,03,Employed,03359,9250
,03,Employed,03361,6750
,03,Employed,03362,5500
,03,Employed,03363,4250
,03,Employed,03364,16750
,03,Employed,03365,0
,03,Employed,03366,11000
,03,Employed,03369,750
,03,Employed,03371,22250
,03,Employed,03372,750
,03,Employed,03379,250
,03,Employed,03391,10250
,03,Employed,03399,30000
,03,Employed,04111,4000
,03,Employed,04121,4000
,03,Employed,04131,27500
,03,Employed,04132,8750
,03,Employed,04133,2000
,03,Employed,04134,500
,03,Employed,04141,4500
,03,Employed,04142,3500
,03,Employed,04143,1250
,03,Employed,04144,4750
,03,Employed,04145,13000
,03,Employed,04151,9000
,03,Employed,04152,8750
,03,Employed,04153,0
,03,Employed,04161,21250
,03,Employed,04162,6250
,03,Employed,04163,29250
,03,Employed,04171,2000
,03,Employed,04172,25500
,03,Employed,04173,12000
,03,Employed,04179,25250
,03,Employed,04181,15250
,03,Employed,04182,4500
,03,Employed,04183,9500
,03,Employed,04184,4750
,03,Employed,04189,13750
,03,Employed,04411,66750
,03,Employed,04412,12750
,03,Employed,04413,19500
,03,Employed,04421,21750
,03,Employed,04422,15250
,03,Employed,04431,36250
,03,Employed,04441,58750
,03,Employed,04442,10750
,03,Employed,04451,220750
,03,Employed,04452,26750
,03,Employed,04453,19500
,03,Employed,04461,85250
,03,Employed,04471,14000
,03,Employed,04481,94500
,03,Employed,04482,7250
,03,Employed,04483,7500
,03,Employed,04511,38750
,03,Employed,04513,7500
,03,Employed,04521,36000
,03,Employed,04529,54000
,03,Employed,04531,6750
,03,Employed,04532,19750
,03,Employed,04533,11250
,03,Employed,04539,55500
,03,Employed,04541,44250
,03,Employed,04542,250
,03,Employed,04543,9500
,03,Employed,04811,20500
,03,Employed,04812,6500
,03,Employed,04821,13750
,03,Employed,04831,18000
,03,Employed,04832,1750
,03,Employed,04841,65250
,03,Employed,04842,33000
,03,Employed,04851,28250
,03,Employed,04852,500
,03,Employed,04853,27500
,03,Employed,04854,3500
,03,Employed,04855,250
,03,Employed,04859,1250
,03,Employed,04861,1000
,03,Employed,04862,0
,03,Employed,04869,0
,03,Employed,04871,0
,03,Employed,04872,3000
,03,Employed,04879,250
,03,Employed,04881,28000
,03,Employed,04882,750
,03,Employed,04883,28250
,03,Employed,04884,23500
,03,Employed,04885,17750
,03,Employed,04889,250
,03,Employed,04911,30750
,03,Employed,04921,22000
,03,Employed,04922,27750
,03,Employed,04931,23000
,03,Employed,05111,15250
,03,Employed,05112,26000
,03,Employed,05121,90000
,03,Employed,05122,2500
,03,Employed,05151,9500
,03,Employed,05152,0
,03,Employed,05173,48750
,03,Employed,05174,1500
,03,Employed,05179,2250
,03,Employed,05182,7000
,03,Employed,05191,18000
,03,Employed,05221,109500
,03,Employed,05222,4750
,03,Employed,05223,18000
,03,Employed,05231,13000
,03,Employed,05232,500
,03,Employed,05239,59500
,03,Employed,05241,67250
,03,Employed,05242,60000
,03,Employed,05261,1000
,03,Employed,05269,500
,03,Employed,05311,43250
,03,Employed,05312,72500
,03,Employed,05313,29000
,03,Employed,05321,6500
,03,Employed,05322,500
,03,Employed,05323,500
,03,Employed,05324,10250
,03,Employed,05331,0
,03,Employed,05411,94750
,03,Employed,05412,93000
,03,Employed,05413,149500
,03,Employed,05414,33250
,03,Employed,05415,262750
,03,Employed,05416,71250
,03,Employed,05417,30250
,03,Employed,05418,37250
,03,Employed,05419,33250
,03,Employed,05611,250
,03,Employed,05613,12500
,03,Employed,05614,23750
,03,Employed,05615,23000
,03,Employed,05616,33250
,03,Employed,05617,145750
,03,Employed,05619,14000
,03,Employed,05621,13500
,03,Employed,05622,7500
,03,Employed,05629,3250
,03,Employed,06111,315500
,03,Employed,06112,46500
,03,Employed,06113,156000
,03,Employed,06114,1750
,03,Employed,06115,8000
,03,Employed,06116,80500
,03,Employed,06117,5750
,03,Employed,06211,83000
,03,Employed,06212,64750
,03,Employed,06213,72250
,03,Employed,06214,30750
,03,Employed,06215,15750
,03,Employed,06216,17000
,03,Employed,06219,9000
,03,Employed,06220,389250
,03,Employed,06230,165000
,03,Employed,06241,140500
,03,Employed,06242,6500
,03,Employed,06243,5000
,03,Employed,06244,80500
,03,Employed,07111,10000
,03,Employed,07112,5500
,03,Employed,07113,5750
,03,Employed,07114,2500
,03,Employed,07115,44250
,03,Employed,07121,9000
,03,Employed,07131,750
,03,Employed,07132,23000
,03,Employed,07139,88000
,03,Employed,07211,73250
,03,Employed,07212,3750
,03,Employed,07213,1750
,03,Employed,07223,27000
,03,Employed,07224,12500
,03,Employed,07225,424000
,03,Employed,08111,55250
,03,Employed,08112,5750
,03,Employed,08113,28500
,03,Employed,08114,14500
,03,Employed,08121,81250
,03,Employed,08122,4000
,03,Employed,08123,7500
,03,Employed,08129,14250
,03,Employed,08131,26750
,03,Employed,08132,8750
,03,Employed,08133,3250
,03,Employed,08134,16000
,03,Employed,08139,22250
,03,Employed,08141,24000
,03,Employed,09110,127000
,03,Employed,09111,13500
,03,Employed,09120,112000
,03,Employed,09130,140500
,03,Employed,09141,12000
,03,Employed,09191,0
,03,Unemployed,,295250
,03,Unemployed,01100,1250
,03,Unemployed,01111,1000
,03,Unemployed,01112,0
,03,Unemployed,01113,500
,03,Unemployed,01114,1500
,03,Unemployed,01119,250
,03,Unemployed,01121,0
,03,Unemployed,01123,0
,03,Unemployed,01124,0
,03,Unemployed,01125,1000
,03,Unemployed,01129,1000
,03,Unemployed,01131,250
,03,Unemployed,01132,0
,03,Unemployed,01133,1500
,03,Unemployed,01141,500
,03,Unemployed,01151,1000
,03,Unemployed,01152,0
,03,Unemployed,01153,250
,03,Unemployed,02100,1500
,03,Unemployed,02111,1750
,03,Unemployed,02121,0
,03,Unemployed,02122,0
,03,Unemployed,02123,750
,03,Unemployed,02131,250
,03,Unemployed,02211,0
,03,Unemployed,02212,250
,03,Unemployed,02213,0
,03,Unemployed,02361,12250
,03,Unemployed,02362,2000
,03,Unemployed,02371,1750
,03,Unemployed,02372,0
,03,Unemployed,02373,4500
,03,Unemployed,02379,500
,03,Unemployed,02381,2250
,03,Unemployed,02382,4000
,03,Unemployed,02383,5500
,03,Unemployed,02389,3750
,03,Unemployed,03111,0
,03,Unemployed,03112,0
,03,Unemployed,03113,0
,03,Unemployed,03114,0
,03,Unemployed,03115,0
,03,Unemployed,03116,250
,03,Unemployed,03117,250
,03,Unemployed,03118,250
,03,Unemployed,03119,250
,03,Unemployed,03121,2750
,03,Unemployed,03122,0
,03,Unemployed,03123,1000
,03,Unemployed,03132,0
,03,Unemployed,03133,0
,03,Unemployed,03141,0
,03,Unemployed,03149,250
,03,Unemployed,03151,250
,03,Unemployed,03152,0
,03,Unemployed,03159,0
,03,Unemployed,03161,0
,03,Unemployed,03162,0
,03,Unemployed,03169,0
,03,Unemployed,03211,1000
,03,Unemployed,03212,0
,03,Unemployed,03219,750
,03,Unemployed,03221,500
,03,Unemployed,03222,0
,03,Unemployed,03231,250
,03,Unemployed,03241,0
,03,Unemployed,03251,0
,03,Unemployed,03252,0
,03,Unemployed,03253,0
,03,Unemployed,03254,1250
,03,Unemployed,03255,0
,03,Unemployed,03256,0
,03,Unemployed,03259,0
,03,Unemployed,03261,0
,03,Unemployed,03262,0
,03,Unemployed,03271,0
,03,Unemployed,03272,0
,03,Unemployed,03273,2000
,03,Unemployed,03274,0
,03,Unemployed,03279,0
,03,Unemployed,03311,0
,03,Unemployed,03312,0
,03,Unemployed,03313,0
,03,Unemployed,03314,0
,03,Unemployed,03315,0
,03,Unemployed,03321,0
,03,Unemployed,03322,0
,03,Unemployed,03323,500
,03,Unemployed,03324,500
,03,Unemployed,03325,0
,03,Unemployed,03326,0
,03,Unemployed,03327,750
,03,Unemployed,03328,0
,03,Unemployed,03329,250
,03,Unemployed,03331,0
,03,Unemployed,03332,1500
,03,Unemployed,03333,0
,03,Unemployed,03334,250
,03,Unemployed,03335,0
,03,Unemployed,03336,0
,03,Unemployed,03339,500
,03,Unemployed,03341,0
,03,Unemployed,03342,0
,03,Unemployed,03343,0
,03,Unemployed,03344,0
,03,Unemployed,03345,0
,03,Unemployed,03346,0
,03,Unemployed,03351,0
,03,Unemployed,03352,0
,03,Unemployed,03353,500
,03,Unemployed,03359,0
,03,Unemployed,03361,0
,03,Unemployed,03362,500
,03,Unemployed,03363,250
,03,Unemployed,03364,0
,03,Unemployed,03365,0
,03,Unemployed,03366,3500
,03,Unemployed,03369,0
,03,Unemployed,03371,250
,03,Unemployed,03372,0
,03,Unemployed,03379,0
,03,Unemployed,03391,0
,03,Unemployed,03399,0
,03,Unemployed,04111,0
,03,Unemployed,04121,0
,03,Unemployed,04131,250
,03,Unemployed,04132,0
,03,Unemployed,04133,0
,03,Unemployed,04134,0
,03,Unemployed,04141,0
,03,Unemployed,04142,0
,03,Unemployed,04143,0
,03,Unemployed,04144,250
,03,Unemployed,04145,0
,03,Unemployed,04151,0
,03,Unemployed,04152,1000
,03,Unemployed,04153,0
,03,Unemployed,04161,0
,03,Unemployed,04162,0
,03,Unemployed,04163,250
,03,Unemployed,04171,0
,03,Unemployed,04172,1000
,03,Unemployed,04173,500
,03,Unemployed,04179,1750
,03,Unemployed,04181,0
,03,Unemployed,04182,0
,03,Unemployed,04183,0
,03,Unemployed,04184,0
,03,Unemployed,04189,250
,03,Unemployed,04411,3250
,03,Unemployed,04412,0
,03,Unemployed,04413,2500
,03,Unemployed,04421,1250
,03,Unemployed,04422,750
,03,Unemployed,04431,250
,03,Unemployed,04441,1750
,03,Unemployed,04442,0
,03,Unemployed,04451,6750
,03,Unemployed,04452,2250
,03,Unemployed,04453,0
,03,Unemployed,04461,3500
,03,Unemployed,04471,0
,03,Unemployed,04481,6500
,03,Unemployed,04482,0
,03,Unemployed,04483,250
,03,Unemployed,04511,1250
,03,Unemployed,04513,0
,03,Unemployed,04521,4750
,03,Unemployed,04529,500
,03,Unemployed,04531,250
,03,Unemployed,04532,1250
,03,Unemployed,04533,500
,03,Unemployed,04539,1500
,03,Unemployed,04541,1000
,03,Unemployed,04542,0
,03,Unemployed,04543,0
,03,Unemployed,04811,2500
,03,Unemployed,04812,500
,03,Unemployed,04821,1250
,03,Unemployed,04831,0
,03,Unemployed,04832,0
,03,Unemployed,04841,3250
,03,Unemployed,04842,2500
,03,Unemployed,04851,0
,03,Unemployed,04852,0
,03,Unemployed,04853,250
,03,Unemployed,04854,250
,03,Unemployed,04855,250
,03,Unemployed,04859,0
,03,Unemployed,04861,250
,03,Unemployed,04862,0
,03,Unemployed,04869,0
,03,Unemployed,04871,0
,03,Unemployed,04872,0
,03,Unemployed,04879,0
,03,Unemployed,04881,1500
,03,Unemployed,04882,0
,03,Unemployed,04883,0
,03,Unemployed,04884,0
,03,Unemployed,04885,500
,03,Unemployed,04889,0
,03,Unemployed,04911,1250
,03,Unemployed,04921,0
,03,Unemployed,04922,500
,03,Unemployed,04931,1000
,03,Unemployed,05111,0
,03,Unemployed,05112,0
,03,Unemployed,05121,11000
,03,Unemployed,05122,0
,03,Unemployed,05151,0
,03,Unemployed,05152,0
,03,Unemployed,05173,500
,03,Unemployed,05174,0
,03,Unemployed,05179,0
,03,Unemployed,05182,0
,03,Unemployed,05191,750
,03,Unemployed,05221,2250
,03,Unemployed,05222,0
,03,Unemployed,05223,0
,03,Unemployed,05231,0
,03,Unemployed,05232,0
,03,Unemployed,05239,1000
,03,Unemployed,05241,1500
,03,Unemployed,05242,1750
,03,Unemployed,05261,0
,03,Unemployed,05269,0
,03,Unemployed,05311,250
,03,Unemployed,05312,500
,03,Unemployed,05313,250
,03,Unemployed,05321,0
,03,Unemployed,05322,0
,03,Unemployed,05323,0
,03,Unemployed,05324,0
,03,Unemployed,05331,0
,03,Unemployed,05411,3000
,03,Unemployed,05412,1000
,03,Unemployed,05413,2250
,03,Unemployed,05414,2500
,03,Unemployed,05415,3000
,03,Unemployed,05416,750
,03,Unemployed,05417,0
,03,Unemployed,05418,500
,03,Unemployed,05419,250
,03,Unemployed,05611,0
,03,Unemployed,05613,2250
,03,Unemployed,05614,250
,03,Unemployed,05615,2250
,03,Unemployed,05616,3750
,03,Unemployed,05617,12000
,03,Unemployed,05619,0
,03,Unemployed,05621,1000
,03,Unemployed,05622,1000
,03,Unemployed,05629,0
,03,Unemployed,06111,7500
,03,Unemployed,06112,750
,03,Unemployed,06113,2250
,03,Unemployed,06114,0
,03,Unemployed,06115,250
,03,Unemployed,06116,3500
,03,Unemployed,06117,0
,03,Unemployed,06211,500
,03,Unemployed,06212,750
,03,Unemployed,06213,1000
,03,Unemployed,06214,500
,03,Unemployed,06215,1250
,03,Unemployed,06216,0
,03,Unemployed,06219,0
,03,Unemployed,06220,6500
,03,Unemployed,06230,3000
,03,Unemployed,06241,1750
,03,Unemployed,06242,0
,03,Unemployed,06243,0
,03,Unemployed,06244,4500
,03,Unemployed,07111,500
,03,Unemployed,07112,0
,03,Unemployed,07113,500
,03,Unemployed,07114,750
,03,Unemployed,07115,250
,03,Unemployed,07121,750
,03,Unemployed,07131,0
,03,Unemployed,07132,4500
,03,Unemployed,07139,10750
,03,Unemployed,07211,5000
,03,Unemployed,07212,250
,03,Unemployed,07213,0
,03,Unemployed,07223,2250
,03,Unemployed,07224,1000
,03,Unemployed,07225,26000
,03,Unemployed,08111,1250
,03,Unemployed,08112,500
,03,Unemployed,08113,1250
,03,Unemployed,08114,750
,03,Unemployed,08121,3500
